2024-08-02T23:07:47.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:07:48.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:07:49.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:07:57.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:07:58.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:07:59.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:00.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:01.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:02.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:03.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:04.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:05.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:06.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:07.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:08.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:09.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:10.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:11.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:12.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:13.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:14.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:15.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:16.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:17.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:18.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:19.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:20.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:21.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:22.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:23.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:24.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:25.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:26.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:27.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:28.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:29.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:30.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:31.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:32.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:33.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:34.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:35.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:36.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:37.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:38.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:39.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:40.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:41.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:42.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:43.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:44.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:45.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:46.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:47.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:48.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:49.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:50.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:51.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:52.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:53.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:54.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:55.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:56.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:57.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:58.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:08:59.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:47.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:48.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:49.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:50.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:51.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:52.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:53.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:54.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:55.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:56.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:57.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:58.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:09:59.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:00.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:01.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:02.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:03.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:04.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:05.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:06.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:07.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:08.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:09.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:10.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:11.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:12.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:13.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:14.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:15.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:16.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:17.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:10:18.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:23.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:24.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:25.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:26.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:27.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:28.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:29.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:30.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:31.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:32.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:33.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:34.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:35.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:36.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:37.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:11:38.000Z;20.635;29.719;0;2;null;null;2065-01-26T01:25:25.000Z;0
2024-08-02T23:16:46.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:47.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:48.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:49.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:50.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:51.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:52.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:53.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:54.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:55.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:56.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:57.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:16:58.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:22:08.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:22:09.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:22:10.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:22:11.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:22:12.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:22:13.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:31:54.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:31:55.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:31:56.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:31:57.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:31:58.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:31:59.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:32:00.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:32:01.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:32:02.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:32:03.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:32:04.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:32:05.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:32:06.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:45:53.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:45:54.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:45:55.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:45:56.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:45:57.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:45:58.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:45:59.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:46:00.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:46:01.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:46:02.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:46:03.000Z;20.635;29.719;0;2;null;null;null;null
2024-08-02T23:46:04.000Z;20.635;29.719;0;2;null;null;null;null
